"","timestamp","location","price","last4ccnum","datestamp","loyaltynum"
"598",2014-01-10 13:47:00,"Katerina's Cafe",24.33,"2142",2014-01-10,"L9637"
"599",2014-01-10 13:50:00,"Ouzeri Elian",15.25,"1877",2014-01-10,"L3014"
"600",2014-01-10 13:52:00,"Guy's Gyros",31.05,"1321",2014-01-10,"L4149"
"601",2014-01-10 13:53:00,"Kalami Kafenion",24.3,"4434",2014-01-10,"L2169"
"602",2014-01-10 13:57:00,"Guy's Gyros",16.34,"8129",2014-01-10,"L8328"
"603",2014-01-10 13:57:00,"Ouzeri Elian",24.74,"5368",2014-01-10,"L2247"
"604",2014-01-10 13:58:00,"Hippokampos",39.89,"6901",2014-01-10,"L9363"
"605",2014-01-10 13:59:00,"Abila Zacharo",8.22,"1874",2014-01-10,"L4424"
"606",2014-01-10 14:01:00,"Abila Zacharo",16.12,"3492",2014-01-10,"L7814"
"607",2014-01-10 14:03:00,"Abila Zacharo",36.38,"7819",2014-01-10,"L5259"
"608",2014-01-10 14:07:00,"Hippokampos",11.61,"7117",2014-01-10,NA
"609",2014-01-10 14:07:00,"Ouzeri Elian",30.93,"9617",2014-01-10,"L5553"
"610",2014-01-10 14:08:00,"Katerina's Cafe",77.62,"7108",2014-01-10,NA
"611",2014-01-10 14:09:00,"Abila Zacharo",9.32,"6691",2014-01-10,"L6267"
"612",2014-01-10 14:11:00,"Gelatogalore",32.19,"8202",2014-01-10,"L2343"
"613",2014-01-10 14:20:00,"Hippokampos",10.16,"4948",2014-01-10,NA
"614",2014-01-10 14:41:00,"Octavio's Office Supplies",139.72,"4795",2014-01-10,"L8566"
"615",2014-01-10 16:07:00,"Octavio's Office Supplies",64.51,"7253",2014-01-10,"L1682"
"616",2014-01-10 18:52:00,"Ouzeri Elian",19.92,"6899",2014-01-10,"L6267"
"617",2014-01-10 18:57:00,"Frydos Autosupply n' More",98.39,"7889",2014-01-10,NA
"618",2014-01-10 19:45:00,"Guy's Gyros",23.61,"6816",2014-01-10,"L8148"
"619",2014-01-10 19:46:00,"Hippokampos",48.22,"1415",2014-01-10,NA
"620",2014-01-10 19:50:00,"Katerina's Cafe",19.57,"8129",2014-01-10,NA
"621",2014-01-10 19:54:00,"Guy's Gyros",27.78,"4795",2014-01-10,"L8566"
"622",2014-01-10 19:56:00,"Hippokampos",19.88,"7117",2014-01-10,"L6417"
"623",2014-01-10 19:56:00,"Katerina's Cafe",21.89,"5921",2014-01-10,"L3295"
"624",2014-01-10 20:02:00,"Frydos Autosupply n' More",43.65,"8202",2014-01-10,"L2343"
"625",2014-01-10 20:08:00,"Katerina's Cafe",15.76,"9405",2014-01-10,"L3259"
"626",2014-01-10 20:09:00,"Hippokampos",70.48,"7688",2014-01-10,NA
"627",2014-01-10 20:09:00,"Katerina's Cafe",8.14,"8411",2014-01-10,"L6110"
"628",2014-01-10 20:09:00,"Guy's Gyros",29.81,"6901",2014-01-10,"L9363"
"629",2014-01-10 20:11:00,"Albert's Fine Clothing",126.13,"6895",2014-01-10,"L3366"
"630",2014-01-10 20:15:00,"Frydos Autosupply n' More",237.08,"7384",2014-01-10,NA
"631",2014-01-10 20:17:00,"Shoppers' Delight",279.53,"7819",2014-01-10,"L5259"
"632",2014-01-10 20:20:00,"Guy's Gyros",35.54,"7108",2014-01-10,NA
"633",2014-01-10 20:23:00,"Guy's Gyros",37.37,"3853",2014-01-10,NA
"634",2014-01-10 20:42:00,"Katerina's Cafe",21.28,"5407",2014-01-10,"L4034"
"635",2014-01-10 20:50:00,"Hippokampos",17.21,"8332",2014-01-10,"L2070"
"636",2014-01-10 21:11:00,"Roberts and Sons",241.2,"7354",2014-01-10,NA
"637",2014-01-10 21:13:00,"Guy's Gyros",25.81,"5368",2014-01-10,"L2247"
"638",2014-01-10 21:17:00,"Hippokampos",27,"8156",2014-01-10,NA
"639",2014-01-10 21:28:00,"General Grocer",227.28,"4434",2014-01-10,"L2169"
"640",2014-01-10 22:21:00,"Hippokampos",79.97,"2463",2014-01-10,NA
"641",2014-01-11 13:19:00,"Katerina's Cafe",45.22,"8156",2014-01-11,"L5224"
"642",2014-01-11 13:23:00,"Katerina's Cafe",45.21,"2418",2014-01-11,"L9018"
"643",2014-01-11 13:32:00,"Katerina's Cafe",29.1,"6895",2014-01-11,"L3366"
"644",2014-01-11 13:32:00,"Abila Zacharo",54.82,"1310",2014-01-11,"L8012"
"645",2014-01-11 13:33:00,"Abila Zacharo",89.54,"2540",2014-01-11,"L5947"
"646",2014-01-11 13:35:00,"Gelatogalore",17.31,"9617",2014-01-11,"L5553"
"647",2014-01-11 13:36:00,"Hippokampos",103.38,"4434",2014-01-11,NA
"648",2014-01-11 13:37:00,"Hippokampos",75.62,"9551",2014-01-11,NA
"649",2014-01-11 13:37:00,"Hippokampos",82.23,"6691",2014-01-11,NA
"650",2014-01-11 13:40:00,"Ouzeri Elian",19.11,"8129",2014-01-11,NA
"651",2014-01-11 13:43:00,"Katerina's Cafe",71.65,"3484",2014-01-11,"L2490"
"652",2014-01-11 13:47:00,"Hippokampos",31.1,"7688",2014-01-11,NA
"653",2014-01-11 13:50:00,"Katerina's Cafe",23.45,"1321",2014-01-11,"L4149"
"654",2014-01-11 13:51:00,"Abila Zacharo",32.02,"7253",2014-01-11,NA
"655",2014-01-11 13:59:00,"Gelatogalore",18.74,"3853",2014-01-11,NA
"656",2014-01-11 14:09:00,"Kalami Kafenion",35.66,"7117",2014-01-11,"L6417"
"657",2014-01-11 14:16:00,"Kalami Kafenion",39.36,"7108",2014-01-11,"L6544"
"658",2014-01-11 14:17:00,"Katerina's Cafe",26.02,"2142",2014-01-11,"L9637"
"659",2014-01-11 14:19:00,"Abila Zacharo",45.2,"6901",2014-01-11,"L9363"
"660",2014-01-11 15:15:00,"Shoppers' Delight",157.45,"9617",2014-01-11,NA
"661",2014-01-11 15:20:00,"Shoppers' Delight",238.52,"2418",2014-01-11,"L9018"
"662",2014-01-11 15:31:00,"General Grocer",78.02,"8129",2014-01-11,"L8328"
"663",2014-01-11 16:00:00,"Roberts and Sons",256.24,"1310",2014-01-11,NA
"664",2014-01-11 16:01:00,"Albert's Fine Clothing",211.47,"4434",2014-01-11,"L2169"
"665",2014-01-11 16:09:00,"Frydos Autosupply n' More",52.73,"7688",2014-01-11,"L4164"
"666",2014-01-11 16:24:00,"Ahaggo Museum",89.32,"4795",2014-01-11,"L8566"
"667",2014-01-11 17:16:00,"Ahaggo Museum",52.14,"9683",2014-01-11,NA
"668",2014-01-11 19:08:00,"Katerina's Cafe",55.67,"9617",2014-01-11,"L5553"
"669",2014-01-11 19:17:00,"Kalami Kafenion",23.86,"7819",2014-01-11,"L5259"
"670",2014-01-11 19:21:00,"Ouzeri Elian",69.36,"6899",2014-01-11,"L6267"
"671",2014-01-11 19:26:00,"Hippokampos",66.21,"7688",2014-01-11,"L4164"
"672",2014-01-11 19:27:00,"Albert's Fine Clothing",105.33,"8156",2014-01-11,"L5224"
"673",2014-01-11 19:27:00,"Hippokampos",32.63,"9683",2014-01-11,"L7291"
"674",2014-01-11 19:29:00,"Hippokampos",63.21,"4795",2014-01-11,"L2070"
"675",2014-01-11 19:29:00,"Hippokampos",63.21,"4795",2014-01-11,"L8566"
"676",2014-01-11 19:31:00,"Katerina's Cafe",33.18,"2142",2014-01-11,"L9637"
"677",2014-01-11 19:32:00,"Katerina's Cafe",20.71,"6691",2014-01-11,"L6267"
"678",2014-01-11 19:33:00,"Hippokampos",11.13,"1877",2014-01-11,NA
"679",2014-01-11 19:34:00,"Guy's Gyros",55.36,"6816",2014-01-11,NA
"680",2014-01-11 19:40:00,"Katerina's Cafe",57.36,"2540",2014-01-11,"L5947"
"681",2014-01-11 19:44:00,"Shoppers' Delight",149.2,"9551",2014-01-11,NA
"682",2014-01-11 19:45:00,"Hippokampos",63.21,"8332",2014-01-11,"L2070"
"683",2014-01-11 19:45:00,"Hippokampos",63.21,"8332",2014-01-11,"L8566"
"684",2014-01-11 19:50:00,"Katerina's Cafe",12.55,"7889",2014-01-11,"L6119"
"685",2014-01-11 19:51:00,"Katerina's Cafe",45.68,"1310",2014-01-11,"L8012"
"686",2014-01-11 19:52:00,"Katerina's Cafe",15.72,"8411",2014-01-11,NA
"687",2014-01-11 19:53:00,"Hippokampos",67.37,"9635",2014-01-11,"L3191"
"688",2014-01-11 19:57:00,"Guy's Gyros",36.2,"5368",2014-01-11,"L2247"
"689",2014-01-11 20:00:00,"Katerina's Cafe",25.76,"4948",2014-01-11,"L9406"
"690",2014-01-11 20:04:00,"Kalami Kafenion",50.2,"1286",2014-01-11,"L3288"
"691",2014-01-11 20:04:00,"Ouzeri Elian",16.69,"2681",2014-01-11,NA
"692",2014-01-11 20:06:00,"Katerina's Cafe",52.45,"8202",2014-01-11,"L2343"
"693",2014-01-11 20:06:00,"Guy's Gyros",33.65,"7384",2014-01-11,"L3800"
"694",2014-01-11 20:09:00,"Guy's Gyros",16.33,"7354",2014-01-11,"L9254"
"695",2014-01-11 20:13:00,"Frydos Autosupply n' More",211.15,"5407",2014-01-11,NA
"696",2014-01-11 20:13:00,"Katerina's Cafe",9.78,"9405",2014-01-11,"L3259"
"697",2014-01-11 20:22:00,"Frydos Autosupply n' More",236.25,"8129",2014-01-11,"L8328"
"698",2014-01-11 20:23:00,"Hippokampos",70.23,"1415",2014-01-11,"L7783"
"699",2014-01-11 20:24:00,"Katerina's Cafe",94.68,"2418",2014-01-11,"L9018"
"700",2014-01-11 20:26:00,"Frydos Autosupply n' More",261,"6901",2014-01-11,"L9363"
"701",2014-01-11 20:27:00,"Hippokampos",69.8,"7117",2014-01-11,"L6417"
"702",2014-01-11 20:30:00,"Kalami Kafenion",46.78,"7108",2014-01-11,NA
"703",2014-01-11 20:46:00,"Katerina's Cafe",57.6,"1874",2014-01-11,NA
"704",2014-01-12 03:39:00,"Kronos Mart",277.26,"8156",2014-01-12,NA
"705",2014-01-12 13:03:00,"Ouzeri Elian",38.55,"8332",2014-01-12,"L2070"
"706",2014-01-12 13:17:00,"Ouzeri Elian",98.45,"5407",2014-01-12,"L4034"
"707",2014-01-12 13:25:00,"Hippokampos",12.55,"2142",2014-01-12,"L9637"
"708",2014-01-12 13:28:00,"Ouzeri Elian",24.72,"7819",2014-01-12,"L5259"
"709",2014-01-12 13:30:00,"Ouzeri Elian",72.32,"1310",2014-01-12,"L8012"
"710",2014-01-12 13:31:00,"Guy's Gyros",34.74,"6901",2014-01-12,"L9363"
"711",2014-01-12 13:32:00,"Ouzeri Elian",117.22,"8156",2014-01-12,"L5224"
"712",2014-01-12 13:35:00,"Hippokampos",29.2,"7117",2014-01-12,"L6417"
"713",2014-01-12 13:40:00,"Gelatogalore",20.09,"1286",2014-01-12,NA
"714",2014-01-12 13:45:00,"Abila Zacharo",11.2,"9683",2014-01-12,"L7291"
"715",2014-01-12 13:45:00,"Desafio Golf Course",129.33,"2463",2014-01-12,"L6886"
"716",2014-01-12 13:52:00,"Kalami Kafenion",54.36,"2540",2014-01-12,NA
"717",2014-01-12 13:54:00,"Hippokampos",8.54,"7889",2014-01-12,"L6119"
"718",2014-01-12 13:55:00,"Kalami Kafenion",14.59,"3492",2014-01-12,"L7814"
"719",2014-01-12 14:04:00,"Hippokampos",12.57,"1874",2014-01-12,"L4424"
"720",2014-01-12 14:06:00,"Hippokampos",71.99,"9551",2014-01-12,NA
"721",2014-01-12 14:13:00,"Desafio Golf Course",220.77,"7688",2014-01-12,NA
"722",2014-01-12 14:14:00,"Desafio Golf Course",198.46,"8332",2014-01-12,"L2070"
"723",2014-01-12 14:16:00,"Guy's Gyros",30.47,"8129",2014-01-12,"L8328"
"724",2014-01-12 15:10:00,"Shoppers' Delight",135.78,"1310",2014-01-12,"L8012"
"725",2014-01-12 15:24:00,"Shoppers' Delight",86.22,"1286",2014-01-12,"L3572"
"726",2014-01-12 15:32:00,"Shoppers' Delight",204.37,"7819",2014-01-12,"L5259"
"727",2014-01-12 15:46:00,"General Grocer",159.3,"7117",2014-01-12,"L6417"
"728",2014-01-12 15:49:00,"Albert's Fine Clothing",195.81,"2142",2014-01-12,"L9637"
"729",2014-01-12 16:08:00,"Shoppers' Delight",51.5,"3547",2014-01-12,"L9362"
"730",2014-01-12 16:27:00,"Ahaggo Museum",120.2,"6901",2014-01-12,"L9363"
"731",2014-01-12 19:18:00,"Katerina's Cafe",12.64,"7889",2014-01-12,"L6119"
"732",2014-01-12 19:21:00,"Katerina's Cafe",11.81,"7253",2014-01-12,"L1682"
"733",2014-01-12 19:22:00,"Hippokampos",27.15,"1321",2014-01-12,"L4149"
"734",2014-01-12 19:26:00,"Guy's Gyros",42.32,"7108",2014-01-12,"L6544"
"735",2014-01-12 19:26:00,"Shoppers' Delight",211.03,"7384",2014-01-12,"L3800"
"736",2014-01-12 19:29:00,"Hippokampos",66.63,"1415",2014-01-12,"L7783"
"737",2014-01-12 19:32:00,"Guy's Gyros",34.41,"3853",2014-01-12,"L1485"
"738",2014-01-12 19:35:00,"Hippokampos",49.23,"6895",2014-01-12,"L3366"
"739",2014-01-12 19:36:00,"Guy's Gyros",12.32,"7354",2014-01-12,NA
"740",2014-01-12 19:43:00,"Katerina's Cafe",40.94,"5407",2014-01-12,"L4034"
"741",2014-01-12 19:44:00,"Hippokampos",26.79,"8332",2014-01-12,"L2070"
"742",2014-01-12 19:47:00,"Katerina's Cafe",17.36,"3492",2014-01-12,NA
"743",2014-01-12 19:50:00,"Gelatogalore",36.2,"1286",2014-01-12,"L3288"
"744",2014-01-12 19:51:00,"Hippokampos",52.21,"8156",2014-01-12,"L5224"
"745",2014-01-12 19:52:00,"Frydos Autosupply n' More",88.93,"5368",2014-01-12,"L2247"
"746",2014-01-12 19:58:00,"Albert's Fine Clothing",63.36,"1877",2014-01-12,"L3014"
"747",2014-01-12 19:59:00,"Ouzeri Elian",55.55,"6899",2014-01-12,"L6267"
"748",2014-01-12 20:04:00,"Katerina's Cafe",39.3,"8129",2014-01-12,"L8328"
"749",2014-01-12 20:05:00,"Hippokampos",78.21,"9635",2014-01-12,"L3191"
"750",2014-01-12 20:11:00,"Katerina's Cafe",67.14,"3547",2014-01-12,"L9362"
"751",2014-01-12 20:12:00,"Katerina's Cafe",15.37,"9405",2014-01-12,"L3259"
"752",2014-01-12 20:13:00,"Katerina's Cafe",39.55,"2142",2014-01-12,NA
"753",2014-01-12 20:15:00,"Hippokampos",69.41,"2540",2014-01-12,NA
"754",2014-01-12 20:17:00,"Katerina's Cafe",16.34,"8411",2014-01-12,"L6110"
"755",2014-01-12 20:35:00,"Katerina's Cafe",40.25,"4948",2014-01-12,"L9406"
"756",2014-01-12 20:38:00,"Hippokampos",63.32,"7688",2014-01-12,"L4164"
"757",2014-01-12 20:43:00,"Frydos Autosupply n' More",161.96,"8202",2014-01-12,"L2343"
"758",2014-01-12 20:48:00,"Katerina's Cafe",87.09,"1874",2014-01-12,NA
"759",2014-01-13 03:00:00,"Kronos Mart",147.3,"5407",2014-01-13,NA
"760",2014-01-13 06:04:00,"Daily Dealz",2.01,"9551",2014-01-13,NA
"761",2014-01-13 07:32:00,"Hallowed Grounds",9.16,"7889",2014-01-13,"L6119"
"762",2014-01-13 07:36:00,"Brew've Been Served",16.39,"5368",2014-01-13,NA
"763",2014-01-13 07:38:00,"Brew've Been Served",8.04,"7384",2014-01-13,"L3800"
"764",2014-01-13 07:40:00,"Coffee Cameleon",19.93,"3547",2014-01-13,"L9362"
"765",2014-01-13 07:40:00,"Brew've Been Served",8,"9683",2014-01-13,"L7291"
"766",2014-01-13 07:42:00,"Hallowed Grounds",3.02,"1310",2014-01-13,NA
"767",2014-01-13 07:43:00,"Brew've Been Served",24.18,"6816",2014-01-13,NA
"768",2014-01-13 07:43:00,"Hallowed Grounds",13.68,"3492",2014-01-13,"L7814"
"769",2014-01-13 07:43:00,"Brew've Been Served",18.71,"4795",2014-01-13,"L8566"
"770",2014-01-13 07:44:00,"Hallowed Grounds",5.85,"9405",2014-01-13,"L3259"
"771",2014-01-13 07:53:00,"Brew've Been Served",19.64,"7354",2014-01-13,"L9254"
"772",2014-01-13 07:54:00,"Hallowed Grounds",19.18,"7108",2014-01-13,"L6544"
"773",2014-01-13 07:55:00,"Coffee Cameleon",17.49,"2418",2014-01-13,"L9018"
"774",2014-01-13 07:55:00,"Brew've Been Served",6.08,"5407",2014-01-13,NA
"775",2014-01-13 07:56:00,"Brew've Been Served",9.53,"4948",2014-01-13,"L9406"
"776",2014-01-13 07:57:00,"Brew've Been Served",78.23,"3484",2014-01-13,NA
"777",2014-01-13 07:57:00,"Hallowed Grounds",6.32,"6691",2014-01-13,"L6267"
"778",2014-01-13 08:00:00,"Brew've Been Served",13.37,"8411",2014-01-13,"L6110"
"779",2014-01-13 08:01:00,"Kronos Mart",159.06,"6816",2014-01-13,NA
"780",2014-01-13 08:02:00,"Coffee Cameleon",4.88,"7253",2014-01-13,"L1682"
"781",2014-01-13 08:04:00,"Brew've Been Served",16.05,"4434",2014-01-13,"L2169"
"782",2014-01-13 08:06:00,"Hallowed Grounds",55.96,"2681",2014-01-13,NA
"783",2014-01-13 08:07:00,"Brew've Been Served",11.49,"1286",2014-01-13,"L3572"
"784",2014-01-13 08:12:00,"Coffee Cameleon",17.76,"2142",2014-01-13,"L9637"
"785",2014-01-13 08:15:00,"Abila Airport",3617.47,"9220",2014-01-13,"L4063"
"786",2014-01-13 08:21:00,"Brew've Been Served",13.19,"6901",2014-01-13,NA
"787",2014-01-13 08:22:00,"Brew've Been Served",6.69,"7819",2014-01-13,"L5259"
"788",2014-01-13 08:23:00,"Brew've Been Served",19.89,"8202",2014-01-13,"L2343"
"789",2014-01-13 08:58:00,"Kronos Pipe and Irrigation",2892.74,"9220",2014-01-13,NA
"790",2014-01-13 10:12:00,"Nationwide Refinery",204.58,"9735",2014-01-13,"L9633"
"791",2014-01-13 10:20:00,"Maximum Iron and Steel",689.85,"9220",2014-01-13,"L4063"
"792",2014-01-13 12:00:00,"Coffee Shack",4.09,"7117",2014-01-13,"L6417"
"793",2014-01-13 12:00:00,"Bean There Done That",7.93,"1415",2014-01-13,"L7783"
"794",2014-01-13 12:00:00,"Bean There Done That",98.02,"9635",2014-01-13,NA
"795",2014-01-13 12:00:00,"Brewed Awakenings",12.69,"7688",2014-01-13,"L4164"
"796",2014-01-13 12:00:00,"Jack's Magical Beans",18.31,"6899",2014-01-13,"L6267"
"797",2014-01-13 12:00:00,"Brewed Awakenings",56.4,"2540",2014-01-13,NA
"798",2014-01-13 12:00:00,"Bean There Done That",19.56,"1877",2014-01-13,"L3014"
"799",2014-01-13 12:00:00,"Brewed Awakenings",16.25,"8332",2014-01-13,"L2070"
"800",2014-01-13 12:00:00,"Bean There Done That",5.54,"1321",2014-01-13,"L4149"
"801",2014-01-13 12:00:00,"Bean There Done That",10.37,"1874",2014-01-13,"L4424"
"802",2014-01-13 12:00:00,"Bean There Done That",15.24,"9617",2014-01-13,"L5553"
"803",2014-01-13 12:00:00,"Bean There Done That",18.59,"6895",2014-01-13,"L3366"
"804",2014-01-13 12:00:00,"Carlyle Chemical Inc.",1718.96,"9220",2014-01-13,"L4063"
"805",2014-01-13 12:00:00,"Jack's Magical Beans",5.22,"9241",2014-01-13,"L3288"
"806",2014-01-13 12:00:00,"Jack's Magical Beans",9.64,"8156",2014-01-13,"L5224"
"807",2014-01-13 12:00:00,"Jack's Magical Beans",17.52,"2463",2014-01-13,"L6886"
"808",2014-01-13 12:11:00,"Abila Airport",4417.03,"8642",2014-01-13,"L2769"
"809",2014-01-13 12:27:00,"Hippokampos",17.17,"4434",2014-01-13,"L2169"
"810",2014-01-13 12:55:00,"Ouzeri Elian",19.82,"9220",2014-01-13,"L4063"
"811",2014-01-13 13:03:00,"Gelatogalore",32.83,"8156",2014-01-13,"L5224"
"812",2014-01-13 13:18:00,"U-Pump",55.25,"9551",2014-01-13,NA
"813",2014-01-13 13:19:00,"Gelatogalore",46.45,"8332",2014-01-13,NA
"814",2014-01-13 13:20:00,"Abila Zacharo",79.95,"6816",2014-01-13,NA
"815",2014-01-13 13:21:00,"Abila Zacharo",64.5,"1286",2014-01-13,"L3288"
"816",2014-01-13 13:23:00,"Katerina's Cafe",38.98,"2418",2014-01-13,"L9018"
"817",2014-01-13 13:24:00,"Hippokampos",35.73,"7253",2014-01-13,"L1682"
"818",2014-01-13 13:27:00,"Abila Zacharo",8.72,"9683",2014-01-13,"L7291"
"819",2014-01-13 13:28:00,"Hippokampos",30.51,"9551",2014-01-13,"L5777"
"820",2014-01-13 13:33:00,"Guy's Gyros",27.49,"2540",2014-01-13,"L5947"
"821",2014-01-13 13:34:00,"Katerina's Cafe",26.15,"6899",2014-01-13,"L6267"
"822",2014-01-13 13:34:00,"Abila Zacharo",27.3,"1321",2014-01-13,"L4149"
"823",2014-01-13 13:34:00,"Hippokampos",59.9,"7354",2014-01-13,NA
"824",2014-01-13 13:36:00,"Katerina's Cafe",17.21,"9405",2014-01-13,NA
"825",2014-01-13 13:37:00,"Ouzeri Elian",95.03,"4795",2014-01-13,NA
"826",2014-01-13 13:39:00,"Guy's Gyros",37.37,"2142",2014-01-13,"L9637"
"827",2014-01-13 13:40:00,"Katerina's Cafe",8.29,"1874",2014-01-13,"L4424"
"828",2014-01-13 13:40:00,"Guy's Gyros",29.25,"2463",2014-01-13,"L6886"
"829",2014-01-13 13:41:00,"Gelatogalore",36.93,"1415",2014-01-13,"L7783"
"830",2014-01-13 13:42:00,"Abila Zacharo",11.99,"9635",2014-01-13,"L3191"
"831",2014-01-13 13:48:00,"Abila Zacharo",116.32,"3853",2014-01-13,NA
"832",2014-01-13 13:48:00,"Ouzeri Elian",8.32,"1310",2014-01-13,"L8012"
"833",2014-01-13 13:48:00,"Katerina's Cafe",24.26,"3492",2014-01-13,"L7814"
"834",2014-01-13 13:50:00,"Hippokampos",91.97,"7384",2014-01-13,NA
"835",2014-01-13 13:51:00,"Abila Zacharo",17.41,"7819",2014-01-13,"L5259"
"836",2014-01-13 13:51:00,"Guy's Gyros",21.03,"8411",2014-01-13,"L6110"
"837",2014-01-13 13:52:00,"Katerina's Cafe",29.55,"3547",2014-01-13,"L9362"
"838",2014-01-13 13:55:00,"Kalami Kafenion",20.33,"5368",2014-01-13,"L2247"
"839",2014-01-13 14:00:00,"Guy's Gyros",38.07,"7117",2014-01-13,"L6417"
"840",2014-01-13 14:00:00,"Gelatogalore",36.24,"8202",2014-01-13,"L2343"
"841",2014-01-13 14:01:00,"Gelatogalore",117.17,"2681",2014-01-13,NA
"842",2014-01-13 14:04:00,"Hippokampos",25.09,"9617",2014-01-13,"L5553"
"843",2014-01-13 14:06:00,"Ouzeri Elian",29.75,"1877",2014-01-13,"L3014"
"844",2014-01-13 14:13:00,"Guy's Gyros",12.76,"6901",2014-01-13,"L9363"
"845",2014-01-13 14:21:00,"Hippokampos",26.96,"4948",2014-01-13,"L9406"
"846",2014-01-13 14:33:00,"Guy's Gyros",116.87,"8129",2014-01-13,NA
"847",2014-01-13 16:56:00,"Abila Airport",2228.08,"8642",2014-01-13,"L2769"
"848",2014-01-13 19:20:00,"Frydos Autosupply n' More",10000,"9551",2014-01-13,NA
"849",2014-01-13 19:27:00,"Shoppers' Delight",216.43,"3853",2014-01-13,"L1485"
"850",2014-01-13 19:30:00,"Ouzeri Elian",28.75,"9551",2014-01-13,"L5777"
"851",2014-01-13 19:41:00,"Frydos Autosupply n' More",188.57,"8129",2014-01-13,"L8328"
"852",2014-01-13 19:50:00,"Katerina's Cafe",89.83,"3547",2014-01-13,NA
"853",2014-01-13 19:59:00,"Frydos Autosupply n' More",64.6,"8411",2014-01-13,"L6110"
"854",2014-01-13 19:59:00,"Katerina's Cafe",30.84,"6691",2014-01-13,NA
"855",2014-01-13 20:09:00,"Guy's Gyros",22.34,"7354",2014-01-13,"L9254"
"856",2014-01-13 20:11:00,"Guy's Gyros",20.47,"4795",2014-01-13,"L8566"
"857",2014-01-13 20:15:00,"Guy's Gyros",36.89,"7384",2014-01-13,"L3800"
"858",2014-01-13 20:18:00,"Guy's Gyros",15.84,"7819",2014-01-13,"L5259"
"859",2014-01-13 20:24:00,"Katerina's Cafe",35.7,"2142",2014-01-13,"L9637"
"860",2014-01-13 20:33:00,"Katerina's Cafe",91.36,"1310",2014-01-13,NA
"861",2014-01-13 20:35:00,"Albert's Fine Clothing",288,"7688",2014-01-13,"L4164"
"862",2014-01-13 20:35:00,"Hippokampos",29.22,"2463",2014-01-13,"L6886"
"863",2014-01-13 20:42:00,"Hippokampos",31.59,"1415",2014-01-13,"L7783"
"864",2014-01-13 20:42:00,"Albert's Fine Clothing",49.48,"1321",2014-01-13,"L4149"
"865",2014-01-13 20:42:00,"Guy's Gyros",88.57,"1286",2014-01-13,NA
"866",2014-01-13 20:43:00,"Ouzeri Elian",21.83,"2681",2014-01-13,"L1107"
"867",2014-01-13 20:44:00,"Katerina's Cafe",93.57,"5407",2014-01-13,NA
"868",2014-01-13 20:44:00,"Guy's Gyros",15.55,"9683",2014-01-13,NA
"869",2014-01-13 20:45:00,"Shoppers' Delight",144.4,"6901",2014-01-13,"L9363"
"870",2014-01-13 20:47:00,"Katerina's Cafe",22.24,"7253",2014-01-13,NA
"871",2014-01-13 20:51:00,"Katerina's Cafe",55.82,"7889",2014-01-13,NA
"872",2014-01-13 20:59:00,"Guy's Gyros",37.5,"7108",2014-01-13,"L6544"
"873",2014-01-13 21:00:00,"Katerina's Cafe",27.59,"1874",2014-01-13,"L4424"
"874",2014-01-13 21:08:00,"Guy's Gyros",19.77,"5368",2014-01-13,"L2247"
"875",2014-01-13 21:11:00,"Frydos Autosupply n' More",202.05,"2418",2014-01-13,"L9018"
"876",2014-01-13 21:12:00,"Hippokampos",31.47,"8332",2014-01-13,"L2070"
"877",2014-01-13 21:13:00,"Hippokampos",32.29,"7117",2014-01-13,"L6417"
"878",2014-01-13 21:16:00,"Katerina's Cafe",33.11,"9405",2014-01-13,"L3259"
"879",2014-01-13 21:27:00,"Hippokampos",99.63,"8156",2014-01-13,NA
"880",2014-01-14 07:27:00,"Brew've Been Served",14.67,"5368",2014-01-14,"L2247"
"881",2014-01-14 07:31:00,"Brew've Been Served",4.72,"4795",2014-01-14,"L8566"
"882",2014-01-14 07:35:00,"Hallowed Grounds",10.75,"7889",2014-01-14,"L6119"
"883",2014-01-14 07:35:00,"Brew've Been Served",7.31,"7354",2014-01-14,"L9254"
"884",2014-01-14 07:37:00,"Coffee Cameleon",9.8,"3547",2014-01-14,"L9362"
"885",2014-01-14 07:40:00,"Brew've Been Served",5.87,"9683",2014-01-14,"L7291"
"886",2014-01-14 07:42:00,"Hallowed Grounds",4.59,"1310",2014-01-14,"L8012"
"887",2014-01-14 07:44:00,"Hallowed Grounds",16.67,"8129",2014-01-14,"L8328"
"888",2014-01-14 07:45:00,"Brew've Been Served",14.04,"4948",2014-01-14,"L9406"
"889",2014-01-14 07:45:00,"Hallowed Grounds",13,"7108",2014-01-14,"L6544"
"890",2014-01-14 07:45:00,"Brew've Been Served",10.96,"3484",2014-01-14,"L2490"
"891",2014-01-14 07:45:00,"Brew've Been Served",16.53,"9405",2014-01-14,"L3259"
"892",2014-01-14 07:48:00,"Brew've Been Served",6.45,"3853",2014-01-14,"L1485"
"893",2014-01-14 07:52:00,"Coffee Cameleon",11.67,"2418",2014-01-14,"L9018"
"894",2014-01-14 07:53:00,"Coffee Cameleon",15.63,"7253",2014-01-14,"L1682"
"895",2014-01-14 07:53:00,"Brew've Been Served",9.53,"8202",2014-01-14,"L2343"
"896",2014-01-14 07:53:00,"Brew've Been Served",8.24,"7384",2014-01-14,"L3800"
"897",2014-01-14 07:53:00,"Brew've Been Served",3.66,"6816",2014-01-14,"L8148"
